"time", "pool", "value"
1765.00000000,0.00000000,48035.28395062
1765.00000000,1.00000000,67179.72839506
1765.00000000,2.00000000,34568.39506173
1765.00000000,-1.00000000,57389.84659837
1766.00000000,0.00000000,48035.16579957
1766.00000000,1.00000000,67179.72644918
1766.00000000,2.00000000,34568.39231327
1766.00000000,-1.00000000,57389.80999161
1767.00000000,0.00000000,48035.19271139
1767.00000000,1.00000000,67179.72135295
1767.00000000,2.00000000,34568.40006712
1767.00000000,-1.00000000,57389.77348398
1768.00000000,0.00000000,48035.32792043
1768.00000000,1.00000000,67179.71414861
1768.00000000,2.00000000,34568.43630395
1768.00000000,-1.00000000,57389.73700801
1769.00000000,0.00000000,48035.54379231
1769.00000000,1.00000000,67179.70526602
1769.00000000,2.00000000,34568.51329595
1769.00000000,-1.00000000,57389.70034829
1770.00000000,0.00000000,48035.81964770
1770.00000000,1.00000000,67179.69475839
1770.00000000,2.00000000,34568.63908314
1770.00000000,-1.00000000,57389.66317679
1771.00000000,0.00000000,48036.10855450
1771.00000000,1.00000000,67179.68214051
1771.00000000,2.00000000,34568.81788897
1771.00000000,-1.00000000,57389.61905274
1772.00000000,0.00000000,48036.40658609
1772.00000000,1.00000000,67179.66604241
1772.00000000,2.00000000,34569.05003184
1772.00000000,-1.00000000,57389.56745996
1773.00000000,0.00000000,48036.73973119
1773.00000000,1.00000000,67179.64587638
1773.00000000,2.00000000,34569.33703741
1773.00000000,-1.00000000,57389.51418251
1774.00000000,0.00000000,48037.09880774
1774.00000000,1.00000000,67179.62124648
1774.00000000,2.00000000,34569.68004484
1774.00000000,-1.00000000,57389.45873327
1775.00000000,0.00000000,48037.47760555
1775.00000000,1.00000000,67179.59161755
1775.00000000,2.00000000,34570.07894999
1775.00000000,-1.00000000,57389.40063142
1776.00000000,0.00000000,48037.87154913
1776.00000000,1.00000000,67179.55641705
1776.00000000,2.00000000,34570.53287778
1776.00000000,-1.00000000,57389.33939166
1777.00000000,0.00000000,48038.27773373
1777.00000000,1.00000000,67179.51503373
1777.00000000,2.00000000,34571.04053046
1777.00000000,-1.00000000,57389.27456199
1778.00000000,0.00000000,48038.69302345
1778.00000000,1.00000000,67179.46690102
1778.00000000,2.00000000,34571.60012377
1778.00000000,-1.00000000,57389.20565560
1779.00000000,0.00000000,48039.11560128
1779.00000000,1.00000000,67179.41150525
1779.00000000,2.00000000,34572.20995483
1779.00000000,-1.00000000,57389.13226540
1780.00000000,0.00000000,48039.54353802
1780.00000000,1.00000000,67179.34814768
1780.00000000,2.00000000,34572.86749282
1780.00000000,-1.00000000,57389.05383261
1781.00000000,0.00000000,48039.94424419
1781.00000000,1.00000000,67179.27619175
1781.00000000,2.00000000,34573.57041091
1781.00000000,-1.00000000,57388.96397457
1782.00000000,0.00000000,48040.32445716
1782.00000000,1.00000000,67179.19412741
1782.00000000,2.00000000,34574.31384521
1782.00000000,-1.00000000,57388.86231219
1783.00000000,0.00000000,48040.71587155
1783.00000000,1.00000000,67179.10143291
1783.00000000,2.00000000,34575.09597477
1783.00000000,-1.00000000,57388.75440911
1784.00000000,0.00000000,48041.11568865
1784.00000000,1.00000000,67178.99784991
1784.00000000,2.00000000,34575.91563794
1784.00000000,-1.00000000,57388.63999245
1785.00000000,0.00000000,48041.52187200
1785.00000000,1.00000000,67178.88305947
1785.00000000,2.00000000,34576.77143583
1785.00000000,-1.00000000,57388.51870707
1786.00000000,0.00000000,48041.93237869
1786.00000000,1.00000000,67178.75680202
1786.00000000,2.00000000,34577.66179805
1786.00000000,-1.00000000,57388.39020081
1787.00000000,0.00000000,48042.34612385
1787.00000000,1.00000000,67178.61877124
1787.00000000,2.00000000,34578.58516544
1787.00000000,-1.00000000,57388.25415163
1788.00000000,0.00000000,48042.76192529
1788.00000000,1.00000000,67178.46866229
1788.00000000,2.00000000,34579.53975770
1788.00000000,-1.00000000,57388.11021233
1789.00000000,0.00000000,48043.17881475
1789.00000000,1.00000000,67178.30619898
1789.00000000,2.00000000,34580.52383471
1789.00000000,-1.00000000,57387.95806205
1790.00000000,0.00000000,48043.59600184
1790.00000000,1.00000000,67178.13111569
1790.00000000,2.00000000,34581.53568867
1790.00000000,-1.00000000,57387.79738698
1791.00000000,0.00000000,48043.98105449
1791.00000000,1.00000000,67177.94292290
1791.00000000,2.00000000,34582.57286582
1791.00000000,-1.00000000,57387.62181476
1792.00000000,0.00000000,48044.34087893
1792.00000000,1.00000000,67177.74046754
1792.00000000,2.00000000,34583.63134931
1792.00000000,-1.00000000,57387.43108276
1793.00000000,0.00000000,48044.70838230
1793.00000000,1.00000000,67177.52350872
1793.00000000,2.00000000,34584.70999206
1793.00000000,-1.00000000,57387.23106724
1794.00000000,0.00000000,48045.08055365
1794.00000000,1.00000000,67177.29202530
1794.00000000,2.00000000,34585.80827105
1794.00000000,-1.00000000,57387.02153340
1795.00000000,0.00000000,48045.45525881
1795.00000000,1.00000000,67177.04597401
1795.00000000,2.00000000,34586.92540504
1795.00000000,-1.00000000,57386.80225081
1796.00000000,0.00000000,48045.83082371
1796.00000000,1.00000000,67176.78527431
1796.00000000,2.00000000,34588.06045654
1796.00000000,-1.00000000,57386.57295743
1797.00000000,0.00000000,48046.17437656
1797.00000000,1.00000000,67176.50959844
1797.00000000,2.00000000,34589.21160975
1797.00000000,-1.00000000,57386.32736647
1798.00000000,0.00000000,48046.49293323
1798.00000000,1.00000000,67176.21794548
1798.00000000,2.00000000,34590.37546315
1798.00000000,-1.00000000,57386.06537840
1799.00000000,0.00000000,48046.81714870
1799.00000000,1.00000000,67175.91020078
1799.00000000,2.00000000,34591.55128669
1799.00000000,-1.00000000,57385.79257216
1800.00000000,0.00000000,48047.11515525
1800.00000000,1.00000000,67175.58619950
1800.00000000,2.00000000,34592.73818792
1800.00000000,-1.00000000,57385.50319849
1801.00000000,0.00000000,48047.39005848
1801.00000000,1.00000000,67175.24513108
1801.00000000,2.00000000,34593.93354939
1801.00000000,-1.00000000,57385.19678566
1802.00000000,0.00000000,48047.61000293
1802.00000000,1.00000000,67174.88647721
1802.00000000,2.00000000,34595.13554172
1802.00000000,-1.00000000,57384.86704489
1803.00000000,0.00000000,48047.81956789
1803.00000000,1.00000000,67174.50883756
1803.00000000,2.00000000,34596.34053386
1803.00000000,-1.00000000,57384.52023997
1804.00000000,0.00000000,48048.07419786
1804.00000000,1.00000000,67174.11326640
1804.00000000,2.00000000,34597.55174239
1804.00000000,-1.00000000,57384.16831766
1805.00000000,0.00000000,48048.33251549
1805.00000000,1.00000000,67173.70024503
1805.00000000,2.00000000,34598.77039365
1805.00000000,-1.00000000,57383.80481297
1806.00000000,0.00000000,48048.56357669
1806.00000000,1.00000000,67173.26966293
1806.00000000,2.00000000,34599.99561171
1806.00000000,-1.00000000,57383.42400240
1807.00000000,0.00000000,48048.77157907
1807.00000000,1.00000000,67172.82080757
1807.00000000,2.00000000,34601.22490338
1807.00000000,-1.00000000,57383.02560616
1808.00000000,0.00000000,48048.98725823
1808.00000000,1.00000000,67172.35374351
1808.00000000,2.00000000,34602.45811346
1808.00000000,-1.00000000,57382.61536971
1809.00000000,0.00000000,48049.20792452
1809.00000000,1.00000000,67171.86872557
1809.00000000,2.00000000,34603.69565488
1809.00000000,-1.00000000,57382.19332004
1810.00000000,0.00000000,48049.43044286
1810.00000000,1.00000000,67171.36600822
1810.00000000,2.00000000,34604.93760882
1810.00000000,-1.00000000,57381.75929795
1811.00000000,0.00000000,48049.62201615
1811.00000000,1.00000000,67170.84547621
1811.00000000,2.00000000,34606.18303984
1811.00000000,-1.00000000,57381.30719230
1812.00000000,0.00000000,48049.78839990
1812.00000000,1.00000000,67170.30640191
1812.00000000,2.00000000,34607.42931838
1812.00000000,-1.00000000,57380.83692998
1813.00000000,0.00000000,48049.96065222
1813.00000000,1.00000000,67169.74885063
1813.00000000,2.00000000,34608.67629114
1813.00000000,-1.00000000,57380.35427355
1814.00000000,0.00000000,48050.13540683
1814.00000000,1.00000000,67169.17312173
1814.00000000,2.00000000,34609.92443520
1814.00000000,-1.00000000,57379.85915795
1815.00000000,0.00000000,48050.27944446
1815.00000000,1.00000000,67168.57914798
1815.00000000,2.00000000,34611.17303034
1815.00000000,-1.00000000,57379.34548804
1816.00000000,0.00000000,48050.36751385
1816.00000000,1.00000000,67167.96598002
1816.00000000,2.00000000,34612.41895718
1816.00000000,-1.00000000,57378.80728840
1817.00000000,0.00000000,48050.40711128
1817.00000000,1.00000000,67167.33264565
1817.00000000,2.00000000,34613.65933273
1817.00000000,-1.00000000,57378.24455365
1818.00000000,0.00000000,48050.43382295
1818.00000000,1.00000000,67166.67855897
1818.00000000,2.00000000,34614.89290288
1818.00000000,-1.00000000,57377.66308781
1819.00000000,0.00000000,48050.47655723
1819.00000000,1.00000000,67166.00410177
1819.00000000,2.00000000,34616.12126629
1819.00000000,-1.00000000,57377.06901230
1820.00000000,0.00000000,48050.52997294
1820.00000000,1.00000000,67165.30979875
1820.00000000,2.00000000,34617.34612915
1820.00000000,-1.00000000,57376.46236082
1821.00000000,0.00000000,48050.58963147
1821.00000000,1.00000000,67164.59609405
1821.00000000,2.00000000,34618.56863410
1821.00000000,-1.00000000,57375.84304850
1822.00000000,0.00000000,48050.62101379
1822.00000000,1.00000000,67163.86308795
1822.00000000,2.00000000,34619.78859407
1822.00000000,-1.00000000,57375.20494962
1823.00000000,0.00000000,48050.59849568
1823.00000000,1.00000000,67163.10994503
1823.00000000,2.00000000,34621.00322563
1823.00000000,-1.00000000,57374.54213316
1824.00000000,0.00000000,48050.55832562
1824.00000000,1.00000000,67162.33599514
1824.00000000,2.00000000,34622.21058063
1824.00000000,-1.00000000,57373.86018586
1825.00000000,0.00000000,48050.50119694
1825.00000000,1.00000000,67161.54133109
1825.00000000,2.00000000,34623.41105093
1825.00000000,-1.00000000,57373.15956889
1826.00000000,0.00000000,48050.42642773
1826.00000000,1.00000000,67160.72558423
1826.00000000,2.00000000,34624.60383221
1826.00000000,-1.00000000,57372.43977640
1827.00000000,0.00000000,48050.33534410
1827.00000000,1.00000000,67159.88890161
1827.00000000,2.00000000,34625.78942577
1827.00000000,-1.00000000,57371.70138658
1828.00000000,0.00000000,48050.22705154
1828.00000000,1.00000000,67159.03090015
1828.00000000,2.00000000,34626.96695165
1828.00000000,-1.00000000,57370.94380083
1829.00000000,0.00000000,48050.12897202
1829.00000000,1.00000000,67158.15200777
1829.00000000,2.00000000,34628.13772758
